"Time","Chest freezer (Kitchen, 200l)","Clothes drier (without condenser) (3,2kW)","Dish washer (12 place setting)","Fridge (Kitchen, 200l)","Microwave oven (1,25kW)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Washing machine (4,5kg, 2,2kW)"
"1998-12-18 20:30:00.0","20","0","0","0","22","0","0","82","13","0","0"
"1998-12-18 20:40:00.0","18","0","0","9","0","0","0","68","14","0","0"
"1998-12-18 20:50:00.0","19","0","0","0","0","0","2","119","54","4","0"
"1998-12-18 21:00:00.0","19","0","0","7","0","0","10","89","5","17","0"
"1998-12-18 21:10:00.0","18","0","0","0","0","0","10","68","0","17","0"
"1998-12-18 21:20:00.0","19","0","0","7","0","0","9","113","18","17","0"
"1998-12-18 21:30:00.0","18","0","0","0","0","0","2","88","22","17","0"
"1998-12-18 21:40:00.0","18","0","0","8","0","0","0","86","22","16","0"
"1998-12-18 21:50:00.0","19","0","0","0","0","0","0","79","23","17","0"
"1998-12-18 22:00:00.0","18","0","0","8","0","0","0","87","24","16","0"
"1998-12-18 22:10:00.0","18","0","0","0","0","0","0","92","21","17","0"
"1998-12-18 22:20:00.0","19","0","0","8","0","0","0","86","22","15","0"
"1998-12-18 22:30:00.0","18","0","0","0","0","0","0","79","23","17","0"
"1998-12-18 22:40:00.0","18","0","0","7","0","0","0","85","22","17","0"
"1998-12-18 22:50:00.0","3","0","0","1","0","0","0","78","21","17","0"
"1998-12-18 23:00:00.0","0","0","0","3","0","0","0","87","22","17","0"
"1998-12-18 23:10:00.0","11","0","0","5","0","0","0","76","22","16","0"
"1998-12-18 23:20:00.0","20","0","0","0","0","0","0","46","5","0","0"
"1998-12-18 23:30:00.0","19","0","0","8","0","0","0","48","0","0","0"
"1998-12-18 23:40:00.0","19","0","0","0","0","0","0","57","0","0","0"
"1998-12-18 23:50:00.0","19","0","0","8","0","0","0","48","0","0","0"
"1998-12-19 00:00:00.0","14","0","0","0","0","0","0","36","0","0","0"
"1998-12-19 00:10:00.0","0","0","0","8","0","0","0","32","0","0","0"
"1998-12-19 00:20:00.0","0","0","0","0","0","0","0","36","0","0","0"
"1998-12-19 00:30:00.0","14","0","0","8","0","0","0","61","0","0","0"
"1998-12-19 00:40:00.0","19","0","0","0","0","0","0","45","0","0","0"
"1998-12-19 00:50:00.0","19","0","0","3","0","0","0","44","0","0","0"
"1998-12-19 01:00:00.0","19","0","0","5","0","0","0","49","0","0","0"
"1998-12-19 01:10:00.0","11","0","0","0","0","0","0","45","0","0","0"
"1998-12-19 01:20:00.0","0","0","0","8","0","0","0","31","0","0","0"
"1998-12-19 01:30:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-19 01:40:00.0","15","0","0","8","0","0","0","45","0","0","0"
"1998-12-19 01:50:00.0","19","0","0","0","0","0","0","57","0","0","0"
"1998-12-19 02:00:00.0","18","0","0","8","0","0","0","49","0","0","0"
"1998-12-19 02:10:00.0","19","0","0","0","0","0","0","51","0","0","0"
"1998-12-19 02:20:00.0","4","0","0","5","0","0","0","33","0","0","0"
"1998-12-19 02:30:00.0","0","0","0","3","0","0","0","38","0","0","0"
"1998-12-19 02:40:00.0","0","0","0","1","0","0","0","29","0","0","0"
"1998-12-19 02:50:00.0","20","0","0","7","0","0","0","47","0","0","0"
"1998-12-19 03:00:00.0","19","0","0","0","0","0","0","46","6","0","0"
"1998-12-19 03:10:00.0","19","0","0","8","0","0","0","54","0","0","0"
"1998-12-19 03:20:00.0","16","0","0","0","0","0","0","47","0","0","0"
"1998-12-19 03:30:00.0","0","0","0","8","0","0","0","32","0","0","0"
"1998-12-19 03:40:00.0","0","0","0","0","0","0","0","38","0","0","0"
"1998-12-19 03:50:00.0","7","0","0","7","0","0","0","38","0","0","0"
"1998-12-19 04:00:00.0","20","0","0","1","0","0","0","58","0","0","0"
"1998-12-19 04:10:00.0","19","0","0","1","0","0","0","42","0","0","0"
"1998-12-19 04:20:00.0","19","0","0","7","0","0","0","46","0","0","0"
"1998-12-19 04:30:00.0","8","0","0","0","0","0","0","32","1","0","0"
"1998-12-19 04:40:00.0","0","0","0","8","0","0","0","47","0","0","0"
"1998-12-19 04:50:00.0","0","0","0","0","0","0","0","25","0","0","0"
"1998-12-19 05:00:00.0","15","0","0","8","0","0","0","46","0","0","0"
"1998-12-19 05:10:00.0","19","0","0","0","0","0","0","51","0","0","0"
"1998-12-19 05:20:00.0","19","0","0","6","0","0","0","59","0","0","0"
"1998-12-19 05:30:00.0","18","0","0","2","0","0","0","49","0","0","0"
"1998-12-19 05:40:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-19 05:50:00.0","0","0","0","8","0","0","0","31","0","0","0"
"1998-12-19 06:00:00.0","3","0","0","0","0","0","0","29","0","0","0"
"1998-12-19 06:10:00.0","20","0","0","8","0","0","0","63","0","0","0"
"1998-12-19 06:20:00.0","19","0","0","0","0","0","0","42","3","0","0"
"1998-12-19 06:30:00.0","18","0","0","8","0","0","0","51","3","0","0"
"1998-12-19 06:40:00.0","9","0","0","0","0","0","0","40","0","0","0"
"1998-12-19 06:50:00.0","0","0","0","5","0","0","0","51","0","0","0"
"1998-12-19 07:00:00.0","0","0","0","3","0","0","0","32","5","0","0"
"1998-12-19 07:10:00.0","12","0","0","0","0","0","0","51","17","0","0"
"1998-12-19 07:20:00.0","20","0","0","8","0","0","0","67","19","0","0"
"1998-12-19 07:30:00.0","18","0","0","0","0","0","0","91","31","12","0"
"1998-12-19 07:40:00.0","17","0","0","8","0","0","0","97","26","17","0"
"1998-12-19 07:50:00.0","0","0","0","0","0","0","0","65","24","17","0"
"1998-12-19 08:00:00.0","0","0","0","8","51","0","0","212","37","18","0"
"1998-12-19 08:10:00.0","2","0","0","0","58","0","0","199","16","2","0"
"1998-12-19 08:20:00.0","20","0","0","8","0","0","0","108","22","6","0"
"1998-12-19 08:30:00.0","19","0","0","0","0","0","0","91","33","16","0"
"1998-12-19 08:40:00.0","19","0","0","6","0","0","0","91","29","17","0"
"1998-12-19 08:50:00.0","5","0","0","2","0","0","0","82","34","17","0"
"1998-12-19 09:00:00.0","0","0","0","2","0","0","0","96","34","17","0"
"1998-12-19 09:10:00.0","0","0","0","6","0","0","0","86","36","15","0"
"1998-12-19 09:20:00.0","15","0","0","1","13","0","0","91","21","16","0"
"1998-12-19 09:30:00.0","19","0","0","7","0","0","0","214","42","13","0"
"1998-12-19 09:40:00.0","19","0","0","0","0","0","0","93","41","0","0"
"1998-12-19 09:50:00.0","15","0","0","8","0","0","0","323","53","0","200"
"1998-12-19 10:00:00.0","0","0","0","0","0","0","0","457","41","0","318"
"1998-12-19 10:10:00.0","0","0","0","8","0","0","0","466","41","0","340"
"1998-12-19 10:20:00.0","4","0","0","0","0","0","0","415","24","0","338"
"1998-12-19 10:30:00.0","20","0","0","8","0","0","0","110","25","0","20"
"1998-12-19 10:40:00.0","20","0","0","0","81","0","0","171","22","0","21"
"1998-12-19 10:50:00.0","19","0","0","8","0","0","0","244","13","0","18"
"1998-12-19 11:00:00.0","19","0","0","0","0","0","0","134","14","0","47"
"1998-12-19 11:10:00.0","18","0","0","8","58","0","0","130","1","0","20"
"1998-12-19 11:20:00.0","6","0","0","0","212","0","0","314","1","0","52"
"1998-12-19 11:30:00.0","0","0","0","9","57","0","0","106","0","0","0"
"1998-12-19 11:40:00.0","0","58","0","0","0","0","0","89","5","0","0"
"1998-12-19 11:50:00.0","14","325","0","8","0","0","0","379","0","0","0"
"1998-12-19 12:00:00.0","20","325","0","0","0","0","0","384","8","0","0"
"1998-12-19 12:10:00.0","18","327","0","8","0","0","0","405","2","0","0"
"1998-12-19 12:20:00.0","16","327","0","1","0","0","0","386","10","0","0"
"1998-12-19 12:30:00.0","0","327","0","8","0","0","0","368","0","0","0"
"1998-12-19 12:40:00.0","0","326","0","4","0","0","0","364","0","0","0"
"1998-12-19 12:50:00.0","3","317","0","4","0","0","0","357","0","0","0"
"1998-12-19 13:00:00.0","20","314","0","8","0","0","0","407","0","15","0"
"1998-12-19 13:10:00.0","19","312","299","0","0","0","0","704","3","16","0"
"1998-12-19 13:20:00.0","18","296","242","8","0","0","0","621","3","17","0"
"1998-12-19 13:30:00.0","4","37","333","0","0","0","0","443","9","13","0"
"1998-12-19 13:40:00.0","0","19","99","8","0","0","0","169","0","0","0"
"1998-12-19 13:50:00.0","0","6","140","1","0","0","0","166","0","7","0"
"1998-12-19 14:00:00.0","14","7","335","7","0","0","0","401","0","15","0"
"1998-12-19 14:10:00.0","20","6","335","2","0","0","0","401","0","15","0"
"1998-12-19 14:20:00.0","18","0","36","6","0","0","0","102","0","16","0"
"1998-12-19 14:30:00.0","12","0","0","2","0","0","0","57","0","15","0"
"1998-12-19 14:40:00.0","0","0","0","7","0","0","0","47","1","9","0"
"1998-12-19 14:50:00.0","0","0","0","0","0","0","0","25","0","0","0"
"1998-12-19 15:00:00.0","5","0","0","8","0","0","0","43","0","0","0"
"1998-12-19 15:10:00.0","20","0","0","0","0","0","0","62","0","0","0"
"1998-12-19 15:20:00.0","19","0","0","8","0","0","0","59","0","0","0"
"1998-12-19 15:30:00.0","13","0","0","0","0","0","0","48","3","0","0"
"1998-12-19 15:40:00.0","0","0","0","9","0","0","0","32","0","0","0"
"1998-12-19 15:50:00.0","0","0","0","0","0","0","0","41","0","13","0"
"1998-12-19 16:00:00.0","2","0","0","6","0","0","0","52","0","16","0"
"1998-12-19 16:10:00.0","21","0","0","2","0","0","0","62","0","16","0"
"1998-12-19 16:20:00.0","19","0","0","4","0","0","0","79","13","5","0"
"1998-12-19 16:30:00.0","18","0","0","4","0","0","0","71","27","0","0"
"1998-12-19 16:40:00.0","3","0","0","1","0","0","0","50","22","0","0"
"1998-12-19 16:50:00.0","0","0","0","7","0","0","0","53","24","0","0"
"1998-12-19 17:00:00.0","0","0","0","0","0","0","0","71","33","0","0"
"1998-12-19 17:10:00.0","15","0","0","8","0","0","0","99","34","0","0"
"1998-12-19 17:20:00.0","20","0","0","0","0","0","0","72","32","0","0"
"1998-12-19 17:30:00.0","19","0","0","8","0","0","0","93","41","3","0"
"1998-12-19 17:40:00.0","9","0","0","0","0","0","0","80","30","17","0"
"1998-12-19 17:50:00.0","0","0","0","8","0","0","0","73","29","6","0"
"1998-12-19 18:00:00.0","0","0","0","0","0","0","0","75","41","0","0"
"1998-12-19 18:10:00.0","11","0","0","9","0","0","0","120","55","0","0"
"1998-12-19 18:20:00.0","20","0","0","0","0","0","0","106","56","0","0"
"1998-12-19 18:30:00.0","19","0","0","8","0","0","0","114","56","0","0"
"1998-12-19 18:40:00.0","13","0","0","0","0","0","0","110","54","0","0"
"1998-12-19 18:50:00.0","0","0","0","8","0","0","0","40","7","0","0"
"1998-12-19 19:00:00.0","0","0","0","0","0","0","0","40","0","0","0"
"1998-12-19 19:10:00.0","4","0","0","8","0","0","0","36","0","0","0"
"1998-12-19 19:20:00.0","20","0","0","0","0","0","0","42","0","0","0"
"1998-12-19 19:30:00.0","19","0","0","8","0","0","0","48","0","0","0"
"1998-12-19 19:40:00.0","19","0","0","0","0","0","0","40","0","0","0"
"1998-12-19 19:50:00.0","0","0","0","5","0","0","0","44","0","0","0"
"1998-12-19 20:00:00.0","0","0","0","3","0","0","0","28","0","0","0"
"1998-12-19 20:10:00.0","0","0","0","0","0","0","0","28","0","0","0"
"1998-12-19 20:20:00.0","17","0","0","8","0","0","0","59","0","0","0"
"1998-12-19 20:30:00.0","20","0","0","0","0","0","0","41","0","0","0"
"1998-12-19 20:40:00.0","19","0","0","8","0","0","0","64","0","0","0"
"1998-12-19 20:50:00.0","5","0","0","0","0","0","0","29","0","0","0"
"1998-12-19 21:00:00.0","0","0","0","8","0","0","0","32","0","0","0"
"1998-12-19 21:10:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-19 21:20:00.0","11","0","0","4","0","0","0","42","0","0","0"
"1998-12-19 21:30:00.0","20","0","0","4","0","0","0","58","0","0","0"
"1998-12-19 21:40:00.0","19","0","0","0","0","0","0","42","0","0","0"
"1998-12-19 21:50:00.0","11","0","0","9","0","0","0","55","0","0","0"
"1998-12-19 22:00:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-19 22:10:00.0","0","0","0","8","0","0","0","44","0","0","0"
"1998-12-19 22:20:00.0","5","0","0","0","0","0","0","35","0","0","0"
"1998-12-19 22:30:00.0","21","0","0","5","0","0","0","47","0","0","0"
"1998-12-19 22:40:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-12-19 22:50:00.0","16","0","0","0","0","0","0","39","0","0","0"
"1998-12-19 23:00:00.0","0","0","0","8","0","0","0","49","0","0","0"
"1998-12-19 23:10:00.0","0","0","0","0","0","0","0","26","0","0","0"
"1998-12-19 23:20:00.0","0","0","0","8","0","0","0","46","0","0","0"
"1998-12-19 23:30:00.0","19","0","0","0","0","0","0","42","0","0","0"
"1998-12-19 23:40:00.0","20","0","0","5","0","0","0","49","0","0","0"
"1998-12-19 23:50:00.0","19","0","0","3","0","0","0","55","0","0","0"
"1998-12-20 00:00:00.0","2","0","0","0","0","0","0","25","0","0","0"
"1998-12-20 00:10:00.0","0","0","0","8","0","0","0","73","40","0","0"
"1998-12-20 00:20:00.0","0","0","0","0","0","0","0","27","4","0","0"
"1998-12-20 00:30:00.0","14","0","0","8","0","0","0","60","0","0","0"
"1998-12-20 00:40:00.0","20","0","0","0","0","0","0","49","0","0","0"
"1998-12-20 00:50:00.0","18","0","0","5","0","0","0","51","0","0","0"
"1998-12-20 01:00:00.0","8","0","0","4","0","0","0","33","0","0","0"
"1998-12-20 01:10:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-20 01:20:00.0","0","0","0","8","0","0","0","47","0","0","0"
"1998-12-20 01:30:00.0","9","0","0","0","0","0","0","31","0","0","0"
"1998-12-20 01:40:00.0","19","0","0","8","0","0","0","50","1","0","0"
"1998-12-20 01:50:00.0","19","0","0","0","0","0","0","39","0","0","0"
"1998-12-20 02:00:00.0","14","0","0","5","0","0","0","54","0","0","0"
"1998-12-20 02:10:00.0","0","0","0","4","0","0","0","39","0","0","0"
"1998-12-20 02:20:00.0","0","0","0","0","0","0","0","23","0","0","0"
"1998-12-20 02:30:00.0","1","0","0","8","0","0","0","33","0","0","0"
"1998-12-20 02:40:00.0","20","0","0","0","0","0","0","40","0","0","0"
"1998-12-20 02:50:00.0","19","0","0","8","0","0","0","58","0","0","0"
"1998-12-20 03:00:00.0","18","0","0","0","0","0","0","49","0","0","0"
"1998-12-20 03:10:00.0","2","0","0","5","0","0","0","37","0","0","0"
"1998-12-20 03:20:00.0","0","0","0","3","0","0","0","26","0","0","0"
"1998-12-20 03:30:00.0","0","0","0","0","0","0","0","23","0","0","0"
"1998-12-20 03:40:00.0","15","0","0","9","0","0","0","60","0","0","0"
"1998-12-20 03:50:00.0","19","0","0","0","0","0","0","40","0","0","0"
"1998-12-20 04:00:00.0","19","0","0","8","0","0","0","57","0","0","0"
"1998-12-20 04:10:00.0","9","0","0","0","0","0","0","31","0","0","0"
"1998-12-20 04:20:00.0","0","0","0","3","0","0","0","33","0","0","0"
"1998-12-20 04:30:00.0","0","0","0","5","0","0","0","38","0","0","0"
"1998-12-20 04:40:00.0","8","0","0","0","0","0","0","33","0","0","0"
"1998-12-20 04:50:00.0","20","0","0","9","0","0","0","55","0","0","0"
"1998-12-20 05:00:00.0","18","0","0","0","0","0","0","39","0","0","0"
"1998-12-20 05:10:00.0","15","0","0","8","0","0","0","57","0","0","0"
"1998-12-20 05:20:00.0","0","0","0","0","0","0","0","32","0","0","0"
"1998-12-20 05:30:00.0","0","0","0","0","0","0","0","25","0","0","0"
"1998-12-20 05:40:00.0","1","0","0","8","0","0","0","33","0","0","0"
"1998-12-20 05:50:00.0","20","0","0","0","0","0","0","42","0","0","0"
"1998-12-20 06:00:00.0","19","0","0","9","0","0","0","70","0","0","0"
"1998-12-20 06:10:00.0","19","0","0","0","0","0","0","40","0","0","0"
"1998-12-20 06:20:00.0","3","0","0","4","0","0","0","30","0","0","0"
"1998-12-20 06:30:00.0","0","0","0","4","0","0","0","27","0","0","0"
"1998-12-20 06:40:00.0","0","0","0","0","0","0","0","43","0","0","0"
"1998-12-20 06:50:00.0","14","0","0","8","0","0","0","48","0","0","0"
"1998-12-20 07:00:00.0","20","0","0","0","0","0","0","41","0","0","0"
"1998-12-20 07:10:00.0","18","0","0","9","0","0","0","53","0","0","0"
"1998-12-20 07:20:00.0","9","0","0","0","0","0","0","31","0","0","0"
"1998-12-20 07:30:00.0","0","0","0","0","0","0","0","39","0","0","0"
"1998-12-20 07:40:00.0","0","0","0","8","0","0","0","32","0","0","0"
"1998-12-20 07:50:00.0","8","0","0","0","0","0","0","37","0","0","0"
"1998-12-20 08:00:00.0","19","0","0","8","0","0","0","49","0","0","0"
"1998-12-20 08:10:00.0","19","0","0","0","0","0","0","55","5","0","0"
"1998-12-20 08:20:00.0","16","0","0","7","40","0","0","207","14","0","0"
"1998-12-20 08:30:00.0","0","0","0","2","0","0","0","123","13","0","0"
"1998-12-20 08:40:00.0","0","0","0","2","35","0","0","84","12","0","0"
"1998-12-20 08:50:00.0","0","0","0","6","20","0","0","88","22","0","0"
"1998-12-20 09:00:00.0","20","0","0","0","0","0","0","111","36","11","0"
"1998-12-20 09:10:00.0","19","0","0","9","0","0","0","101","36","17","0"
"1998-12-20 09:20:00.0","18","0","0","0","0","0","5","97","36","16","0"
"1998-12-20 09:30:00.0","4","0","0","8","0","0","9","108","41","17","0"
"1998-12-20 09:40:00.0","0","0","0","0","0","0","10","85","23","16","0"
"1998-12-20 09:50:00.0","0","0","0","8","0","0","10","74","13","15","0"
"1998-12-20 10:00:00.0","14","0","0","1","0","0","9","84","17","16","0"
"1998-12-20 10:10:00.0","19","0","0","8","0","0","10","121","29","17","0"
"1998-12-20 10:20:00.0","18","0","0","0","18","0","10","103","19","17","0"
"1998-12-20 10:30:00.0","10","0","0","6","0","0","9","90","19","17","0"
"1998-12-20 10:40:00.0","0","0","0","2","0","0","10","59","7","16","0"
"1998-12-20 10:50:00.0","0","0","0","1","0","0","10","52","1","15","0"
"1998-12-20 11:00:00.0","7","0","0","7","0","0","9","81","1","16","0"
"1998-12-20 11:10:00.0","19","0","0","0","0","0","1","48","0","1","0"
"1998-12-20 11:20:00.0","19","0","0","9","0","0","0","47","0","0","0"
"1998-12-20 11:30:00.0","17","0","0","0","0","0","0","38","0","0","0"
"1998-12-20 11:40:00.0","0","0","0","7","0","0","0","44","0","0","0"
"1998-12-20 11:50:00.0","0","0","0","1","0","0","0","33","0","0","0"
"1998-12-20 12:00:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-20 12:10:00.0","19","0","0","9","0","0","0","53","0","0","0"
"1998-12-20 12:20:00.0","19","0","0","0","0","0","0","41","0","0","0"
"1998-12-20 12:30:00.0","18","0","0","8","0","0","0","64","0","0","0"
"1998-12-20 12:40:00.0","6","0","0","0","0","0","0","33","0","0","0"
"1998-12-20 12:50:00.0","0","0","0","3","0","0","0","27","0","0","0"
"1998-12-20 13:00:00.0","0","0","0","5","0","0","0","28","0","0","0"
"1998-12-20 13:10:00.0","11","0","0","0","0","0","0","41","0","0","0"
"1998-12-20 13:20:00.0","19","0","0","9","0","0","0","61","0","0","0"
"1998-12-20 13:30:00.0","19","0","0","0","0","0","0","39","0","0","0"
"1998-12-20 13:40:00.0","12","0","0","5","0","0","0","45","0","0","0"
"1998-12-20 13:50:00.0","0","0","0","3","0","0","0","26","0","0","0"
"1998-12-20 14:00:00.0","0","0","0","0","0","0","0","34","0","0","0"
"1998-12-20 14:10:00.0","4","0","0","8","0","0","0","46","0","0","0"
"1998-12-20 14:20:00.0","20","0","0","0","0","0","0","40","0","0","0"
"1998-12-20 14:30:00.0","19","0","0","8","0","0","0","52","0","0","0"
"1998-12-20 14:40:00.0","18","0","0","1","0","0","0","40","0","0","0"
"1998-12-20 14:50:00.0","2","0","0","0","0","0","0","37","0","0","0"
"1998-12-20 15:00:00.0","0","0","0","8","0","0","0","42","0","0","0"
"1998-12-20 15:10:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-20 15:20:00.0","16","0","0","9","0","0","0","49","0","0","0"
"1998-12-20 15:30:00.0","19","0","0","0","0","0","0","43","0","0","0"
"1998-12-20 15:40:00.0","19","0","0","0","0","0","0","57","0","0","0"
"1998-12-20 15:50:00.0","10","0","0","8","0","0","0","45","0","0","0"
"1998-12-20 16:00:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-20 16:10:00.0","0","0","0","9","0","0","0","32","0","0","0"
"1998-12-20 16:20:00.0","6","0","0","0","0","0","0","41","0","0","0"
"1998-12-20 16:30:00.0","20","0","0","1","0","0","0","54","0","0","0"
"1998-12-20 16:40:00.0","19","0","0","7","0","0","0","51","0","0","0"
"1998-12-20 16:50:00.0","18","0","0","0","0","0","0","39","0","0","0"
"1998-12-20 17:00:00.0","0","0","0","8","0","0","0","32","0","0","0"
"1998-12-20 17:10:00.0","0","0","0","0","0","0","0","41","0","0","0"
"1998-12-20 17:20:00.0","0","0","0","3","0","0","0","30","0","0","0"
"1998-12-20 17:30:00.0","18","0","0","6","0","0","0","45","0","0","0"
"1998-12-20 17:40:00.0","19","0","0","0","0","0","0","44","0","0","0"
"1998-12-20 17:50:00.0","19","0","0","8","0","0","0","48","0","0","0"
"1998-12-20 18:00:00.0","7","0","0","0","0","0","0","50","0","0","0"
"1998-12-20 18:10:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-12-20 18:20:00.0","0","0","0","5","0","0","0","27","0","0","0"
"1998-12-20 18:30:00.0","9","0","0","0","0","0","0","38","0","0","0"
"1998-12-20 18:40:00.0","20","0","0","8","0","0","0","73","19","0","0"
"1998-12-20 18:50:00.0","18","0","0","0","0","0","5","94","28","0","0"
"1998-12-20 19:00:00.0","14","0","0","5","0","0","10","81","15","0","0"
"1998-12-20 19:10:00.0","0","0","0","4","0","0","9","58","13","0","0"
"1998-12-20 19:20:00.0","0","0","0","5","0","0","10","61","13","0","0"
